order_id,region_id,city,courier_id,lng,lat,aoi_id,aoi_type,accept_time,accept_gps_time,accept_gps_lng,accept_gps_lat,delivery_time,delivery_gps_time,delivery_gps_lng,delivery_gps_lat,ds
517777,1,Shanghai,74,121.51965,31.13014,642,14,06-11 16:45:00,06-11 16:45:00,121.52289,31.10598,06-11 18:47:00,06-11 18:47:00,121.51911,31.13025,611
995297,1,Shanghai,74,121.51962,31.13013,642,14,10-01 08:35:00,10-01 08:35:00,121.52292,31.10773,10-01 09:14:00,10-01 09:14:00,121.5213,31.13398,1001
3196186,1,Shanghai,84,121.51797,31.13254,642,14,10-31 09:17:00,10-31 09:17:00,121.52292,31.10773,10-31 11:24:00,10-31 11:24:00,121.52453,31.13248,1031
3050175,1,Shanghai,84,121.51927,31.13051,642,14,09-02 18:14:00,09-02 18:14:00,121.52282,31.10774,09-02 18:37:00,09-02 18:37:00,121.51925,31.13046,902
930530,1,Shanghai,84,121.51951,31.13011,642,14,05-31 08:48:00,05-31 08:48:00,121.52284,31.10602,05-31 12:51:00,05-31 12:51:00,121.51916,31.12971,531
3833592,1,Shanghai,84,121.5197,31.13145,642,14,09-06 17:33:00,09-06 17:33:00,121.52293,31.10775,09-06 18:15:00,09-06 18:15:00,121.51975,31.13151,906
2057132,1,Shanghai,2541,121.51992,31.1304,642,14,09-09 14:46:00,09-09 14:46:00,121.52283,31.10775,09-09 15:42:00,09-09 15:42:00,121.52,31.13046,909
4457722,1,Shanghai,540,121.56384,31.07873,768,14,09-13 14:53:00,09-13 14:53:00,121.52283,31.10786,09-13 16:22:00,09-13 16:22:00,121.56361,31.07851,913
2685689,1,Shanghai,1005,121.56383,31.07869,768,14,08-25 12:51:00,08-25 12:51:00,121.52271,31.106,08-25 15:11:00,08-25 15:11:00,121.5648,31.07957,825
4308008,1,Shanghai,1005,121.56396,31.07879,768,14,08-28 12:23:00,08-28 12:23:00,121.52291,31.10771,08-28 15:53:00,08-28 15:53:00,121.56277,31.07783,828
1777438,1,Shanghai,1005,121.56396,31.07871,768,14,08-23 17:20:00,08-23 17:20:00,121.52279,31.10596,08-23 20:07:00,08-23 20:07:00,121.5627,31.07887,823
2812801,1,Shanghai,1005,121.56248,31.07878,768,14,08-17 14:29:00,08-17 14:29:00,121.52273,31.10602,08-17 16:20:00,08-17 16:20:00,121.5618,31.07889,817
3829536,1,Shanghai,1005,121.56391,31.07863,768,14,08-16 17:48:00,08-16 17:48:00,121.52284,31.10608,08-16 18:25:00,08-16 18:25:00,121.5639,31.07927,816
3534025,1,Shanghai,1005,121.56255,31.07881,768,14,08-17 14:29:00,08-17 14:29:00,121.52276,31.10605,08-17 16:12:00,08-17 16:12:00,121.56278,31.0788,817
2126580,1,Shanghai,1005,121.56383,31.07866,768,14,08-23 17:20:00,08-23 17:20:00,121.52285,31.106,08-23 20:13:00,08-23 20:13:00,121.56242,31.07795,823
2822650,1,Shanghai,2690,121.56391,31.07865,768,14,09-15 14:08:00,09-15 14:08:00,121.52298,31.10776,09-15 17:19:00,09-15 17:19:00,121.56222,31.07858,915
3735393,1,Shanghai,2690,121.56329,31.07946,768,14,09-16 14:31:00,09-16 14:31:00,121.52292,31.10783,09-16 15:47:00,09-16 15:47:00,121.56394,31.07963,916
226355,1,Shanghai,2690,121.56398,31.07861,768,14,10-08 09:32:00,10-08 09:32:00,121.52285,31.10772,10-08 16:13:00,10-08 16:13:00,121.56313,31.07947,1008
2647664,1,Shanghai,2690,121.56386,31.07868,768,14,10-07 09:16:00,10-07 09:16:00,121.52281,31.10782,10-07 10:58:00,10-07 10:58:00,121.57413,31.09046,1007
4306183,1,Shanghai,2690,121.56397,31.0787,768,14,08-18 14:18:00,08-18 14:18:00,121.5228,31.10596,08-18 17:11:00,08-18 17:11:00,121.56278,31.07794,818
2417245,1,Shanghai,2690,121.56388,31.07867,768,14,09-30 11:34:00,09-30 11:34:00,121.52299,31.10779,09-30 14:42:00,09-30 14:42:00,121.56365,31.07846,930
154909,1,Shanghai,2690,121.56397,31.0787,768,14,09-20 09:16:00,09-20 09:16:00,121.52286,31.1078,09-20 11:35:00,09-20 11:35:00,121.56471,31.07941,920
2722797,1,Shanghai,2690,121.5639,31.07867,768,14,10-07 09:16:00,10-07 09:16:00,121.52282,31.10776,10-07 10:47:00,10-07 10:47:00,121.56364,31.07954,1007
2847206,1,Shanghai,2690,121.56397,31.07864,768,14,10-09 13:01:00,10-09 13:01:00,121.52294,31.10784,10-09 16:03:00,10-09 16:03:00,121.56382,31.07968,1009
2564410,1,Shanghai,2690,121.5639,31.07867,768,14,10-05 11:21:00,10-05 11:21:00,121.52295,31.10781,10-05 12:54:00,10-05 12:54:00,121.56246,31.07895,1005
1928561,1,Shanghai,2690,121.56388,31.07878,768,14,10-04 12:10:00,10-04 12:10:00,121.5229,31.10783,10-04 13:13:00,10-04 13:13:00,121.56191,31.07935,1004
4290759,1,Shanghai,2690,121.56397,31.07954,768,14,09-25 13:50:00,09-25 13:50:00,121.52283,31.10784,09-25 15:18:00,09-25 15:18:00,121.56391,31.07968,925
800272,1,Shanghai,2690,121.56396,31.07869,768,14,09-08 15:46:00,09-08 15:46:00,121.52296,31.10785,09-08 17:21:00,09-08 17:21:00,121.56224,31.07832,908
3873180,1,Shanghai,2690,121.56388,31.07877,768,14,09-24 11:19:00,09-24 11:19:00,121.52284,31.10784,09-24 13:28:00,09-24 13:28:00,121.56282,31.07957,924
3276269,1,Shanghai,2690,121.56383,31.07868,768,14,09-29 09:22:00,09-29 09:22:00,121.52293,31.10789,09-29 10:42:00,09-29 10:42:00,121.5638,31.07966,929
346609,1,Shanghai,2690,121.56249,31.07884,768,14,09-09 13:53:00,09-09 13:53:00,121.52296,31.10779,09-09 14:49:00,09-09 14:49:00,121.56269,31.07888,909
367333,1,Shanghai,2690,121.56384,31.07878,768,14,09-05 17:23:00,09-05 17:23:00,121.52297,31.1078,09-05 17:26:00,09-05 17:26:00,121.56182,31.07844,905
2055545,1,Shanghai,2690,121.56386,31.07869,768,14,10-02 11:50:00,10-02 11:50:00,121.52298,31.10778,10-02 13:24:00,10-02 13:24:00,121.56235,31.07744,1002
2627511,1,Shanghai,2690,121.56387,31.07954,768,14,10-07 13:43:00,10-07 13:43:00,121.52291,31.10773,10-07 14:42:00,10-07 14:42:00,121.56385,31.0795,1007
1659399,1,Shanghai,2690,121.56385,31.07863,768,14,09-18 11:38:00,09-18 11:38:00,121.52281,31.10771,09-18 12:37:00,09-18 12:37:00,121.56479,31.07923,918
2085101,1,Shanghai,2690,121.56384,31.07864,768,14,09-17 13:14:00,09-17 13:14:00,121.5229,31.1078,09-17 14:35:00,09-17 14:35:00,121.5621,31.07922,917
28119,1,Shanghai,2690,121.56387,31.07862,768,14,09-16 14:30:00,09-16 14:30:00,121.52281,31.10782,09-16 15:41:00,09-16 15:41:00,121.56255,31.07782,916
3743046,1,Shanghai,2690,121.56388,31.07872,768,14,08-31 09:42:00,08-31 09:42:00,121.52283,31.10785,08-31 11:12:00,08-31 11:12:00,121.54671,31.07391,831
926691,1,Shanghai,2690,121.56383,31.07871,768,14,10-03 11:24:00,10-03 11:24:00,121.52289,31.10787,10-03 14:29:00,10-03 14:29:00,121.56275,31.07896,1003
2322555,1,Shanghai,2690,121.56394,31.07878,768,14,10-05 11:21:00,10-05 11:21:00,121.5229,31.10784,10-05 13:02:00,10-05 13:02:00,121.56504,31.07885,1005
2002084,1,Shanghai,2690,121.56391,31.0787,768,14,10-06 10:51:00,10-06 10:51:00,121.52297,31.10776,10-06 14:28:00,10-06 14:28:00,121.56242,31.07875,1006
1441160,1,Shanghai,2690,121.56381,31.07862,768,14,09-04 16:07:00,09-04 16:07:00,121.52292,31.10777,09-04 17:26:00,09-04 17:26:00,121.5641,31.07965,904
2455785,1,Shanghai,2690,121.5639,31.07867,768,14,10-02 11:52:00,10-02 11:52:00,121.52298,31.10781,10-02 13:16:00,10-02 13:16:00,121.56248,31.07927,1002
3070575,1,Shanghai,2690,121.5639,31.07869,768,14,09-28 14:11:00,09-28 14:11:00,121.52283,31.10778,09-28 15:36:00,09-28 15:36:00,121.56259,31.07928,928
857302,1,Shanghai,2923,121.56388,31.07867,768,14,07-22 09:47:00,07-22 09:47:00,121.52273,31.10607,07-22 12:30:00,07-22 12:30:00,121.56507,31.07882,722
2278671,1,Shanghai,2923,121.56258,31.07884,768,14,07-16 10:34:00,07-16 10:34:00,121.52282,31.10609,07-16 13:30:00,07-16 13:30:00,121.56268,31.07877,716
3957176,1,Shanghai,2923,121.56395,31.07876,768,14,07-23 09:52:00,07-23 09:52:00,121.52276,31.10597,07-23 14:23:00,07-23 14:23:00,121.56224,31.07869,723
819966,1,Shanghai,103,121.50677,31.12621,815,14,07-03 12:53:00,07-03 12:53:00,121.52272,31.10594,07-03 14:39:00,07-03 14:39:00,121.50625,31.12606,703
624306,1,Shanghai,1631,121.5068,31.12638,815,14,06-06 14:36:00,06-06 14:36:00,121.52279,31.10604,06-06 14:37:00,06-06 14:37:00,121.50895,31.12232,606
3444159,1,Shanghai,2212,121.50775,31.12646,815,14,10-14 18:13:00,10-14 18:13:00,121.52286,31.10787,10-14 18:54:00,10-14 18:54:00,121.5077,31.12633,1014
303351,1,Shanghai,2923,121.50627,31.12575,815,14,07-01 16:55:00,07-01 16:55:00,121.52274,31.10592,07-01 17:54:00,07-01 17:54:00,121.50637,31.12583,701
2850208,1,Shanghai,74,121.51863,31.07649,911,0,07-14 17:31:00,07-14 17:31:00,121.52274,31.10606,07-14 17:51:00,07-14 17:51:00,121.54762,31.10836,714
2795431,1,Shanghai,74,121.5187,31.07633,911,0,06-26 09:02:00,06-26 09:02:00,121.52285,31.10599,06-26 10:18:00,06-26 10:18:00,121.54861,31.10854,626
472457,1,Shanghai,74,121.51866,31.07634,911,0,06-22 14:41:00,06-22 14:41:00,121.5228,31.10605,06-22 16:32:00,06-22 16:32:00,121.54857,31.11116,622
3398892,1,Shanghai,84,121.51825,31.07577,911,0,05-26 14:19:00,05-26 14:19:00,121.52284,31.10609,05-26 15:37:00,05-26 15:37:00,121.5147,31.08422,526
2094662,1,Shanghai,84,121.51723,31.07613,911,0,05-11 11:27:00,05-11 11:27:00,121.52273,31.106,05-11 13:40:00,05-11 13:40:00,121.52314,31.06768,511
892426,1,Shanghai,164,121.518,31.07627,911,0,06-03 10:14:00,06-03 10:14:00,121.52282,31.10607,06-03 15:46:00,06-03 15:46:00,121.52284,31.06756,603
547175,1,Shanghai,246,121.51899,31.07674,911,0,10-08 18:49:00,10-08 18:49:00,121.52296,31.10773,10-08 19:13:00,10-08 19:13:00,121.53043,31.04064,1008
3059642,1,Shanghai,420,121.51793,31.07635,911,0,09-06 13:01:00,09-06 13:01:00,121.52293,31.10776,09-06 14:13:00,09-06 14:13:00,121.51893,31.07563,906
1557942,1,Shanghai,420,121.51797,31.07624,911,0,09-05 15:38:00,09-05 15:38:00,121.52284,31.10784,09-05 17:10:00,09-05 17:10:00,121.51724,31.07594,905
1635884,1,Shanghai,420,121.51795,31.07634,911,0,09-06 15:09:00,09-06 15:09:00,121.52295,31.10777,09-06 16:15:00,09-06 16:15:00,121.51931,31.07604,906
399560,1,Shanghai,420,121.51803,31.07631,911,0,09-05 15:37:00,09-05 15:37:00,121.52288,31.10789,09-05 17:00:00,09-05 17:00:00,121.51843,31.07584,905
1734394,1,Shanghai,420,121.51886,31.07657,911,0,09-06 15:10:00,09-06 15:10:00,121.52291,31.10777,09-06 16:02:00,09-06 16:02:00,121.51897,31.07648,906
4392504,1,Shanghai,420,121.51736,31.07628,911,0,09-05 15:37:00,09-05 15:37:00,121.52284,31.10781,09-05 17:18:00,09-05 17:18:00,121.51724,31.07614,905
3716336,1,Shanghai,420,121.51808,31.07627,911,0,09-06 13:03:00,09-06 13:03:00,121.52296,31.10786,09-06 13:59:00,09-06 13:59:00,121.51935,31.07665,906
2092379,1,Shanghai,420,121.51885,31.07653,911,0,09-06 12:48:00,09-06 12:48:00,121.52298,31.10776,09-06 13:50:00,09-06 13:50:00,121.51819,31.0763,906
17791,1,Shanghai,420,121.51794,31.07625,911,0,09-06 15:14:00,09-06 15:14:00,121.52293,31.10786,09-06 15:45:00,09-06 15:45:00,121.51707,31.07563,906
177541,1,Shanghai,420,121.5188,31.07657,911,0,09-06 15:10:00,09-06 15:10:00,121.52282,31.10788,09-06 17:25:00,09-06 17:25:00,121.51888,31.07644,906
2795425,1,Shanghai,420,121.51739,31.07623,911,0,09-06 12:59:00,09-06 12:59:00,121.52297,31.10777,09-06 14:22:00,09-06 14:22:00,121.51744,31.07584,906
3339147,1,Shanghai,420,121.51791,31.07627,911,0,09-06 15:09:00,09-06 15:09:00,121.52291,31.10778,09-06 16:07:00,09-06 16:07:00,121.5193,31.07658,906
2763350,1,Shanghai,534,121.518,31.07636,911,0,10-09 20:15:00,10-09 20:15:00,121.52295,31.10781,10-09 20:30:00,10-09 20:30:00,121.53447,31.09173,1009
2475057,1,Shanghai,1631,121.51884,31.07598,911,0,05-26 14:38:00,05-26 14:38:00,121.52288,31.10601,05-26 15:12:00,05-26 15:12:00,121.51605,31.07372,526
523703,1,Shanghai,2621,121.51786,31.07622,911,0,06-19 10:19:00,06-19 10:19:00,121.52285,31.10591,06-19 12:48:00,06-19 12:48:00,121.51912,31.07599,619
3105709,1,Shanghai,2621,121.5179,31.07624,911,0,06-16 10:01:00,06-16 10:01:00,121.52287,31.106,06-16 12:41:00,06-16 12:41:00,121.51943,31.07564,616
584217,1,Shanghai,2621,121.51726,31.07619,911,0,08-16 10:22:00,08-16 10:22:00,121.52274,31.10607,08-16 12:16:00,08-16 12:16:00,121.51739,31.0762,816
1578886,1,Shanghai,2621,121.51799,31.07616,911,0,07-27 10:01:00,07-27 10:01:00,121.52286,31.106,07-27 13:44:00,07-27 13:44:00,121.5169,31.07635,727
717552,1,Shanghai,2621,121.51732,31.07615,911,0,08-30 10:30:00,08-30 10:30:00,121.52286,31.10775,08-30 12:35:00,08-30 12:35:00,121.51651,31.07613,830
1307144,1,Shanghai,2621,121.51796,31.07633,911,0,10-11 15:26:00,10-11 15:26:00,121.52295,31.10789,10-11 16:45:00,10-11 16:45:00,121.51848,31.0767,1011
1103267,1,Shanghai,2621,121.51881,31.07657,911,0,09-27 10:41:00,09-27 10:41:00,121.52296,31.10772,09-27 13:45:00,09-27 13:45:00,121.51881,31.07641,927
3458400,1,Shanghai,2621,121.51724,31.07612,911,0,07-09 10:17:00,07-09 10:17:00,121.52287,31.10591,07-09 14:46:00,07-09 14:46:00,121.51721,31.07594,709
2279050,1,Shanghai,2621,121.518,31.07634,911,0,08-15 09:14:00,08-15 09:14:00,121.52283,31.10604,08-15 12:51:00,08-15 12:51:00,121.51924,31.07639,815
1807567,1,Shanghai,2621,121.51892,31.07591,911,0,08-20 09:26:00,08-20 09:26:00,121.5228,31.10599,08-20 11:51:00,08-20 11:51:00,121.51934,31.07624,820
602909,1,Shanghai,2621,121.51748,31.07613,911,0,08-29 09:33:00,08-29 09:33:00,121.52292,31.10775,08-29 13:46:00,08-29 13:46:00,121.51934,31.07617,829
1687160,1,Shanghai,2621,121.51817,31.07669,911,0,08-09 09:16:00,08-09 09:16:00,121.52274,31.10605,08-09 11:25:00,08-09 11:25:00,121.51863,31.07707,809
3975203,1,Shanghai,2621,121.51804,31.07638,911,0,09-15 10:37:00,09-15 10:37:00,121.52287,31.10787,09-15 13:12:00,09-15 13:12:00,121.5172,31.07568,915
2931498,1,Shanghai,2621,121.51887,31.07585,911,0,07-15 12:18:00,07-15 12:18:00,121.52274,31.10592,07-15 16:12:00,07-15 16:12:00,121.5193,31.07623,715
2949551,1,Shanghai,2621,121.51804,31.07632,911,0,06-11 14:41:00,06-11 14:41:00,121.5228,31.10609,06-11 17:15:00,06-11 17:15:00,121.51701,31.07588,611
1780306,1,Shanghai,2621,121.51843,31.07606,911,0,08-31 13:44:00,08-31 13:44:00,121.52284,31.10785,08-31 15:28:00,08-31 15:28:00,121.5181,31.07636,831
4375241,1,Shanghai,2621,121.51793,31.07635,911,0,08-26 09:38:00,08-26 09:38:00,121.52286,31.106,08-26 14:02:00,08-26 14:02:00,121.51903,31.07608,826
2634301,1,Shanghai,2621,121.51736,31.07622,911,0,10-10 09:39:00,10-10 09:39:00,121.52284,31.10779,10-10 11:41:00,10-10 11:41:00,121.51711,31.07648,1010
2695137,1,Shanghai,2621,121.51886,31.07591,911,0,09-18 08:57:00,09-18 08:57:00,121.52291,31.10784,09-18 11:10:00,09-18 11:10:00,121.51937,31.07624,918
4402077,1,Shanghai,2621,121.51889,31.0765,911,0,09-20 09:13:00,09-20 09:13:00,121.52297,31.10789,09-20 12:53:00,09-20 12:53:00,121.51873,31.07648,920
3608635,1,Shanghai,2621,121.51814,31.07623,911,0,07-02 16:02:00,07-02 16:02:00,121.52271,31.10597,07-02 17:05:00,07-02 17:05:00,121.51802,31.07622,702
943078,1,Shanghai,2621,121.5189,31.07591,911,0,09-24 08:45:00,09-24 08:45:00,121.52285,31.10773,09-24 10:32:00,09-24 10:32:00,121.51855,31.07549,924
768166,1,Shanghai,2621,121.5181,31.07664,911,0,07-30 10:13:00,07-30 10:13:00,121.52283,31.10604,07-30 14:45:00,07-30 14:45:00,121.51793,31.07649,730
443592,1,Shanghai,2621,121.51796,31.07627,911,0,09-01 09:20:00,09-01 09:20:00,121.52297,31.10771,09-01 12:21:00,09-01 12:21:00,121.51915,31.07607,901
615540,1,Shanghai,2621,121.51794,31.07611,911,0,06-17 09:39:00,06-17 09:39:00,121.52289,31.10605,06-17 13:15:00,06-17 13:15:00,121.51891,31.07614,617
503993,1,Shanghai,2621,121.51802,31.0764,911,0,08-14 09:32:00,08-14 09:32:00,121.52289,31.10595,08-14 11:25:00,08-14 11:25:00,121.51831,31.07563,814
3671648,1,Shanghai,2621,121.51893,31.07589,911,0,07-09 10:17:00,07-09 10:17:00,121.5228,31.10607,07-09 15:04:00,07-09 15:04:00,121.51926,31.07578,709
418284,1,Shanghai,2621,121.518,31.07625,911,0,09-10 09:37:00,09-10 09:37:00,121.52284,31.10775,09-10 12:50:00,09-10 12:50:00,121.51903,31.07592,910
3212472,1,Shanghai,2621,121.51798,31.0763,911,0,09-09 15:14:00,09-09 15:14:00,121.52284,31.10781,09-09 15:59:00,09-09 15:59:00,121.51724,31.07559,909
3175731,1,Shanghai,2621,121.51798,31.07621,911,0,07-11 10:28:00,07-11 10:28:00,121.52286,31.10608,07-11 15:19:00,07-11 15:19:00,121.51929,31.07716,711
3500584,1,Shanghai,2621,121.51803,31.07635,911,0,07-31 09:04:00,07-31 09:04:00,121.52271,31.10601,07-31 11:45:00,07-31 11:45:00,121.51834,31.07677,731
419457,1,Shanghai,2621,121.5179,31.07625,911,0,08-03 11:11:00,08-03 11:11:00,121.52282,31.10599,08-03 14:03:00,08-03 14:03:00,121.51923,31.0757,803
3445497,1,Shanghai,2621,121.51949,31.07573,911,0,06-16 15:37:00,06-16 15:37:00,121.52278,31.10608,06-16 17:29:00,06-16 17:29:00,121.51948,31.07576,616
4452405,1,Shanghai,2621,121.51814,31.07627,911,0,06-16 15:37:00,06-16 15:37:00,121.52287,31.106,06-16 17:35:00,06-16 17:35:00,121.51822,31.07637,616
25874,1,Shanghai,2621,121.51795,31.07619,911,0,07-05 10:12:00,07-05 10:12:00,121.52276,31.10603,07-05 15:18:00,07-05 15:18:00,121.51912,31.07637,705
622315,1,Shanghai,2621,121.51888,31.07588,911,0,10-04 09:33:00,10-04 09:33:00,121.52283,31.10779,10-04 11:05:00,10-04 11:05:00,121.51929,31.07601,1004
1182389,1,Shanghai,2621,121.51752,31.07614,911,0,07-11 10:32:00,07-11 10:32:00,121.52277,31.10607,07-11 15:13:00,07-11 15:13:00,121.51944,31.07579,711
1893216,1,Shanghai,2621,121.51883,31.07575,911,0,09-26 11:08:00,09-26 11:08:00,121.52287,31.10787,09-26 13:03:00,09-26 13:03:00,121.51934,31.07562,926
3025571,1,Shanghai,2621,121.51794,31.07617,911,0,07-26 09:34:00,07-26 09:34:00,121.5228,31.10594,07-26 13:38:00,07-26 13:38:00,121.518,31.07658,726
2902469,1,Shanghai,2621,121.51797,31.0762,911,0,08-01 09:18:00,08-01 09:18:00,121.52287,31.10607,08-01 11:43:00,08-01 11:43:00,121.51739,31.07555,801
3827212,1,Shanghai,2621,121.51795,31.07634,911,0,09-15 10:37:00,09-15 10:37:00,121.52283,31.10778,09-15 13:25:00,09-15 13:25:00,121.51877,31.07594,915
3182478,1,Shanghai,2621,121.51793,31.07613,911,0,06-17 09:38:00,06-17 09:38:00,121.52284,31.10593,06-17 13:09:00,06-17 13:09:00,121.51948,31.07566,617
4335344,1,Shanghai,2621,121.51742,31.07617,911,0,09-09 15:14:00,09-09 15:14:00,121.52295,31.10785,09-09 16:36:00,09-09 16:36:00,121.5194,31.07647,909
1603413,1,Shanghai,2621,121.51795,31.07627,911,0,07-09 10:17:00,07-09 10:17:00,121.52286,31.10608,07-09 14:40:00,07-09 14:40:00,121.51741,31.07643,709
3374144,1,Shanghai,2621,121.5189,31.07594,911,0,06-03 09:57:00,06-03 09:57:00,121.52271,31.10607,06-03 11:11:00,06-03 11:11:00,121.5194,31.07607,603
3776600,1,Shanghai,2621,121.51884,31.07657,911,0,07-14 11:00:00,07-14 11:00:00,121.52289,31.10593,07-14 13:53:00,07-14 13:53:00,121.51852,31.07625,714
3628058,1,Shanghai,2621,121.51893,31.0759,911,0,06-07 10:05:00,06-07 10:05:00,121.52272,31.10596,06-07 12:38:00,06-07 12:38:00,121.5185,31.07718,607
1405220,1,Shanghai,2621,121.5189,31.07598,911,0,06-18 10:44:00,06-18 10:44:00,121.52288,31.10602,06-18 12:36:00,06-18 12:36:00,121.51944,31.07575,618
3789923,1,Shanghai,2621,121.51743,31.07625,911,0,08-12 10:07:00,08-12 10:07:00,121.52271,31.10598,08-12 13:23:00,08-12 13:23:00,121.51922,31.07574,812
367656,1,Shanghai,2621,121.51792,31.07629,911,0,08-07 09:22:00,08-07 09:22:00,121.52282,31.10599,08-07 11:26:00,08-07 11:26:00,121.51819,31.07626,807
724955,1,Shanghai,2621,121.51873,31.07575,911,0,09-08 17:00:00,09-08 17:00:00,121.52289,31.10777,09-08 20:06:00,09-08 20:06:00,121.51863,31.07598,908
3088345,1,Shanghai,2621,121.51809,31.07634,911,0,06-28 10:04:00,06-28 10:04:00,121.52274,31.10602,06-28 13:24:00,06-28 13:24:00,121.5185,31.07554,628
3933969,1,Shanghai,2621,121.51806,31.0764,911,0,09-17 09:16:00,09-17 09:16:00,121.52281,31.10777,09-17 11:20:00,09-17 11:20:00,121.51786,31.07624,917
1978467,1,Shanghai,2621,121.51726,31.07617,911,0,08-11 11:03:00,08-11 11:03:00,121.52286,31.10602,08-11 13:42:00,08-11 13:42:00,121.51746,31.07574,811
4389259,1,Shanghai,2621,121.51792,31.0763,911,0,09-26 11:08:00,09-26 11:08:00,121.52299,31.1078,09-26 17:31:00,09-26 17:31:00,121.49021,31.04014,926
697880,1,Shanghai,2621,121.51782,31.07623,911,0,06-19 10:20:00,06-19 10:20:00,121.52273,31.106,06-19 11:57:00,06-19 11:57:00,121.51725,31.0756,619
1995620,1,Shanghai,2621,121.51794,31.07617,911,0,06-14 10:22:00,06-14 10:22:00,121.5228,31.10598,06-14 13:04:00,06-14 13:04:00,121.51934,31.07583,614
562096,1,Shanghai,2621,121.51731,31.07618,911,0,07-13 11:30:00,07-13 11:30:00,121.5228,31.106,07-13 15:12:00,07-13 15:12:00,121.51735,31.07633,713
2519433,1,Shanghai,2621,121.51795,31.07628,911,0,08-16 10:24:00,08-16 10:24:00,121.52276,31.10606,08-16 13:10:00,08-16 13:10:00,121.51925,31.07561,816
1113818,1,Shanghai,2621,121.51794,31.07625,911,0,06-20 10:17:00,06-20 10:17:00,121.5228,31.10597,06-20 14:02:00,06-20 14:02:00,121.5191,31.07576,620
501169,1,Shanghai,2621,121.51881,31.07643,911,0,07-12 11:22:00,07-12 11:22:00,121.5228,31.10594,07-12 15:31:00,07-12 15:31:00,121.51881,31.07613,712
1112791,1,Shanghai,2621,121.51818,31.07605,911,0,09-11 09:53:00,09-11 09:53:00,121.52299,31.10775,09-11 17:20:00,09-11 17:20:00,121.53716,31.07798,911
866748,1,Shanghai,2621,121.51831,31.07575,911,0,07-22 09:28:00,07-22 09:28:00,121.52289,31.10592,07-22 13:48:00,07-22 13:48:00,121.51811,31.0751,722
3466525,1,Shanghai,2621,121.51796,31.07624,911,0,09-14 09:42:00,09-14 09:42:00,121.52289,31.10789,09-14 11:49:00,09-14 11:49:00,121.51741,31.07619,914
943283,1,Shanghai,2621,121.51745,31.07564,911,0,06-06 10:56:00,06-06 10:56:00,121.52285,31.10609,06-06 12:32:00,06-06 12:32:00,121.51738,31.0757,606
2275420,1,Shanghai,2621,121.51881,31.07655,911,0,08-04 13:47:00,08-04 13:47:00,121.52287,31.10603,08-04 13:48:00,08-04 13:48:00,121.51878,31.07639,804
462839,1,Shanghai,2621,121.51791,31.07611,911,0,07-26 09:34:00,07-26 09:34:00,121.52281,31.10609,07-26 14:18:00,07-26 14:18:00,121.5192,31.07634,726
3771362,1,Shanghai,2621,121.51882,31.07571,911,0,09-12 08:56:00,09-12 08:56:00,121.52298,31.10785,09-12 12:05:00,09-12 12:05:00,121.51943,31.07566,912
1266112,1,Shanghai,2621,121.51793,31.07634,911,0,09-28 09:37:00,09-28 09:37:00,121.52281,31.10771,09-28 11:34:00,09-28 11:34:00,121.51729,31.07557,928
2909261,1,Shanghai,2621,121.51799,31.07625,911,0,07-01 11:31:00,07-01 11:31:00,121.52286,31.10593,07-01 15:32:00,07-01 15:32:00,121.51958,31.07577,701
2708200,1,Shanghai,2621,121.51878,31.07654,911,0,06-15 10:09:00,06-15 10:09:00,121.52273,31.10593,06-15 15:05:00,06-15 15:05:00,121.5191,31.07625,615
1545497,1,Shanghai,2621,121.51794,31.07628,911,0,08-26 09:38:00,08-26 09:38:00,121.52286,31.10608,08-26 13:35:00,08-26 13:35:00,121.51732,31.07617,826
3820433,1,Shanghai,2621,121.51792,31.07617,911,0,07-25 09:49:00,07-25 09:49:00,121.52271,31.10603,07-25 13:06:00,07-25 13:06:00,121.51725,31.0755,725
2489648,1,Shanghai,2621,121.51783,31.07612,911,0,06-21 10:52:00,06-21 10:52:00,121.52281,31.10606,06-21 13:33:00,06-21 13:33:00,121.51714,31.07575,621
2279622,1,Shanghai,2621,121.51803,31.07623,911,0,08-23 10:30:00,08-23 10:30:00,121.52287,31.10591,08-23 14:27:00,08-23 14:27:00,121.51908,31.07606,823
